date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-06-19,19.397686004638672,31.514440536499023,14.776067733764648,44.23664474487305,16.550010681152344,32.96747589111328,14.857977867126465,49.448055267333984,29.018909454345703
2014-06-20,19.51601791381836,31.827905654907227,14.834547996520996,44.4223518371582,16.513591766357422,32.8664436340332,14.767610549926758,49.86387634277344,28.910400390625
2014-06-23,19.543540954589844,31.94142723083496,14.867029190063477,44.16399002075195,16.561283111572266,32.68473815917969,14.716663360595703,49.674869537353516,28.945402145385742
2014-06-24,19.358762741088867,31.269729614257812,14.769566535949707,43.71993637084961,16.47457504272461,32.568458557128906,14.760815620422363,49.70774841308594,28.875394821166992
2014-06-25,19.512088775634766,31.50625228881836,14.782560348510742,43.76030349731445,16.539608001708984,32.5175666809082,14.81517219543457,50.250083923339844,29.120403289794922
2014-06-26,19.508153915405273,31.540937423706055,14.73057746887207,43.72799301147461,16.52227020263672,32.40128707885742,14.85934066772461,50.31583786010742,29.142282485961914
2014-06-27,19.449180603027344,31.540937423706055,14.789054870605469,43.832969665527344,16.621978759765625,32.45943069458008,14.917086601257324,50.18434524536133,29.2122745513916
2014-06-30,19.51601791381836,31.566160202026367,14.776066780090332,43.64726257324219,16.626314163208008,32.43035888671875,15.035999298095703,49.98712158203125,29.199155807495117
2014-07-01,19.563196182250977,31.585079193115234,14.867029190063477,43.913700103759766,16.79539680480957,32.50303268432617,14.886517524719238,50.61988067626953,29.509784698486328
2014-07-02,19.586782455444336,31.53777503967285,14.854042053222656,43.841026306152344,16.8127384185791,32.590267181396484,14.597752571105957,51.006099700927734,29.553537368774414
2014-07-03,19.712596893310547,31.657623291015625,14.971002578735352,44.204368591308594,16.886438369750977,32.77196502685547,14.438087463378906,51.21152877807617,29.781038284301758
2014-07-07,19.547475814819336,31.41480255126953,14.906022071838379,43.88947296142578,16.903783798217773,32.82284164428711,14.506026268005371,50.825313568115234,29.597291946411133
2014-07-08,19.49635887145996,31.364330291748047,14.776066780090332,43.59074783325195,16.752038955688477,32.75742721557617,14.604546546936035,50.348690032958984,29.308530807495117
2014-07-09,19.563196182250977,31.572463989257812,14.815051078796387,43.663414001464844,16.83441925048828,32.90279006958008,14.563774108886719,50.562355041503906,29.662912368774414
2014-07-10,19.476703643798828,31.269729614257812,14.717583656311035,43.40504837036133,16.786725997924805,32.8519172668457,14.662297248840332,50.52949142456055,29.38727378845215
2014-07-11,19.512088775634766,31.03006935119629,14.743578910827637,43.65534210205078,16.873435974121094,32.89552307128906,14.550192832946777,50.63630676269531,29.483530044555664
2014-07-14,19.500293731689453,31.298120498657227,14.834547996520996,43.90562057495117,16.994821548461914,33.011802673339844,14.383733749389648,50.800655364990234,29.566654205322266
2014-07-15,19.46097755432129,31.16252326965332,14.938509941101074,43.929840087890625,16.964479446411133,32.72107696533203,14.458468437194824,50.36513900756836,29.466026306152344
2014-07-16,19.594648361206055,31.635536193847656,14.912518501281738,44.11554718017578,17.12055206298828,32.72835922241211,14.506026268005371,50.20078659057617,29.540409088134766
2014-07-17,19.512088775634766,31.12466812133789,14.717583656311035,43.42926788330078,16.899444580078125,32.52484130859375,14.373544692993164,49.65021514892578,29.260395050048828
2014-07-18,19.63396453857422,31.216129302978516,14.886531829833984,43.79258346557617,17.103212356567383,32.8519172668457,14.51961898803711,50.463741302490234,29.53166389465332
2014-07-21,19.578922271728516,31.263429641723633,14.847535133361816,43.76837921142578,17.081541061401367,32.69927978515625,14.506026268005371,50.25830841064453,29.396034240722656
2014-07-22,19.606441497802734,31.487319946289062,14.893021583557129,43.929840087890625,17.224599838256836,32.64112854003906,14.475455284118652,50.6938362121582,29.51852798461914
2014-07-23,19.68899917602539,31.68916130065918,14.925515174865723,43.75221633911133,17.25495147705078,32.59752655029297,14.489044189453125,51.104705810546875,29.496646881103516
2014-07-24,19.665420532226562,31.717531204223633,14.958003997802734,43.542301177978516,17.241945266723633,32.68473815917969,14.53320598602295,50.997886657714844,29.562292098999023
2014-07-25,19.700803756713867,31.48417854309082,14.873536109924316,43.42926788330078,17.22026252746582,32.55391311645508,14.417699813842773,50.808876037597656,29.234153747558594
2014-07-28,19.751907348632812,31.40848731994629,14.880026817321777,43.211273193359375,17.2506103515625,32.38675308227539,14.618131637573242,50.858192443847656,29.291030883789062
2014-07-29,19.610374450683594,31.329652786254883,14.802058219909668,42.67032241821289,17.21592903137207,32.241390228271484,14.482253074645996,50.899261474609375,29.207904815673828
2014-07-30,19.508153915405273,31.143600463867188,14.867029190063477,42.710689544677734,17.2332763671875,31.89978790283203,14.237649917602539,51.104705810546875,29.369781494140625
2014-07-31,19.12679672241211,30.47191047668457,14.561638832092285,41.8468017578125,16.90812110900879,31.354663848876953,14.013433456420898,50.05287170410156,28.827272415161133
2014-08-01,19.14252471923828,30.22594451904297,14.4381742477417,41.80641555786133,16.81707000732422,31.594524383544922,14.067792892456055,50.09394836425781,28.722272872924805
2014-08-04,19.370555877685547,30.733642578125,14.555136680603027,41.95175552368164,16.938459396362305,31.69628143310547,13.993050575256348,50.30762481689453,29.002275466918945
2014-08-05,19.1700496673584,30.061967849731445,14.40569019317627,41.701446533203125,16.778053283691406,31.55817985534668,13.823192596435547,49.82277297973633,28.8010196685791
2014-08-06,19.31158447265625,30.150249481201172,14.464168548583984,41.491546630859375,16.726032257080078,31.82710075378418,13.64653205871582,49.79813003540039,28.739774703979492
2014-08-07,19.14252471923828,29.961048126220703,14.399190902709961,41.53190612792969,16.656658172607422,31.565444946289062,13.802812576293945,49.15715789794922,28.591012954711914
2014-08-08,19.3430233001709,30.462459564208984,14.542143821716309,42.12130355834961,16.765043258666992,31.885242462158203,14.077980995178223,49.7405891418457,29.032896041870117
2014-08-11,19.323373794555664,30.465612411499023,14.555136680603027,42.29085922241211,16.84741973876953,32.110565185546875,14.027023315429688,49.71595001220703,29.164155960083008
