,SPY,LQD,HYG,JNK,VCIT,VCSH,USIG,BND,^FTSE,^N225,^STOXX50E,^GDAXI,^FCHI,^HSI,^AXJO
2012-04-04,109.13590240478516,68.94982147216797,41.10357666015625,50.022438049316406,50.07389450073242,53.99100875854492,33.126461029052734,54.9824104309082,5703.7998046875,9819.990234375,2398.4599609375,6784.06005859375,3313.469970703125,,4333.89990234375
2012-04-05,109.08126068115234,69.06409454345703,41.00299072265625,49.779720306396484,50.133663177490234,53.997825622558594,33.25398254394531,55.088478088378906,5723.7001953125,9767.6103515625,2392.5400390625,6775.259765625,3319.81005859375,20593.0,4319.7998046875
2012-04-06,,,,,,,,,,9688.4501953125,,,,,
2012-04-09,107.85618591308594,69.5151138305664,40.79270935058594,49.600914001464844,50.38475036621094,53.997825622558594,33.41801071166992,55.2807731628418,,9546.259765625,,,,,
2012-04-10,106.04586029052734,69.47301483154297,40.59162902832031,49.42211151123047,50.47446060180664,54.03886032104492,33.493927001953125,55.43991470336914,5595.60009765625,9538.01953125,2321.530029296875,6606.43017578125,3217.60009765625,20356.240234375,4292.2998046875
2012-04-11,106.90422058105469,69.40089416503906,40.838436126708984,49.71586227416992,50.408687591552734,54.05247497558594,33.40886688232422,55.36033248901367,5634.7001953125,9458.740234375,2341.360107421875,6674.72998046875,3237.68994140625,20140.669921875,
2012-04-12,108.30091094970703,69.43092346191406,41.20412826538086,50.07353591918945,50.378761291503906,54.10712814331055,33.43014907836914,55.36698913574219,5710.5,9524.7900390625,2352.239990234375,6743.240234375,3269.7900390625,20327.3203125,4280.60009765625
2012-04-13,107.01342010498047,69.76170349121094,41.071563720703125,49.90749740600586,50.52222442626953,54.10712814331055,33.55463409423828,55.506229400634766,5651.7998046875,9637.990234375,2291.510009765625,6583.89990234375,3189.090087890625,20701.0390625,4323.2998046875
2012-04-16,106.94318389892578,69.76170349121094,41.135597229003906,49.9841423034668,50.52222442626953,54.14813995361328,33.466583251953125,55.506229400634766,5666.2998046875,9470.6396484375,2301.18994140625,6625.18994140625,3205.280029296875,20610.640625,4302.2998046875
2012-04-17,108.52720642089844,69.85189819335938,41.3138542175293,50.23960876464844,50.46842956542969,54.16180419921875,33.4726448059082,55.499595642089844,5767.0,9464.7099609375,2367.050048828125,6801.0,3292.510009765625,20562.310546875,4288.7998046875
2012-04-18,108.16050720214844,69.83985900878906,41.300113677978516,50.226844787597656,50.516258239746094,54.14813995361328,33.48784255981445,55.53938674926758,5745.2998046875,9667.259765625,2327.840087890625,6732.02978515625,3240.2900390625,20780.73046875,4348.7001953125
2012-04-19,107.46601104736328,69.88800811767578,41.2224235534668,50.086299896240234,50.57603454589844,54.16861343383789,33.521217346191406,55.5261116027832,5744.60009765625,9588.3798828125,2284.669921875,6671.22021484375,3174.02001953125,20995.009765625,4362.7001953125
2012-04-20,107.64549255371094,69.86991119384766,41.28641891479492,50.18852615356445,50.59397506713867,54.14128875732422,33.56679916381836,55.51951217651367,5772.2001953125,9561.3603515625,2311.27001953125,6750.1201171875,3188.580078125,21010.640625,4366.5
2012-04-23,106.74032592773438,69.8819580078125,41.19953918457031,50.15017318725586,50.57603454589844,54.113975524902344,33.56679916381836,55.585784912109375,5665.60009765625,9542.169921875,2244.830078125,6523.0,3098.3701171875,20624.390625,4352.39990234375
2012-04-24,107.14604949951172,69.75569915771484,41.295570373535156,50.23960876464844,50.55810546875,54.14128875732422,33.52729415893555,55.51951217651367,5709.5,9468.0400390625,2284.080078125,6590.41015625,3169.320068359375,20677.16015625,4360.39990234375
2012-04-25,108.61308288574219,69.87596893310547,41.59726333618164,50.622806549072266,50.564083099365234,54.16861343383789,33.490882873535156,55.506229400634766,5718.89990234375,9561.009765625,2322.909912109375,6704.5,3233.4599609375,20646.2890625,
2012-04-26,109.36998748779297,69.99024963378906,41.624664306640625,50.67388916015625,50.70756530761719,54.19594192504883,33.521217346191406,55.579193115234375,5748.7001953125,9561.830078125,2322.68994140625,6739.89990234375,3229.320068359375,20809.7109375,4375.2001953125
2012-04-27,109.54946899414062,70.09249877929688,41.60636901855469,50.59727096557617,50.79127883911133,54.16861343383789,33.51515197753906,55.612300872802734,5777.10009765625,9520.8896484375,2344.02001953125,6801.31982421875,3266.27001953125,20741.44921875,4362.10009765625
2012-04-30,109.14370727539062,70.05036926269531,41.688655853271484,50.75053787231445,50.802650451660156,54.22617721557617,33.533390045166016,55.64546585083008,5737.7998046875,,2306.429931640625,6761.18994140625,3212.800048828125,21094.2109375,4396.60009765625
2012-05-01,109.82260131835938,69.91702270507812,41.720394134521484,50.925376892089844,50.82661056518555,54.205562591552734,33.53279495239258,55.56571578979492,5812.2001953125,9350.9501953125,,,,,4429.5
2012-05-02,109.49483489990234,70.14630889892578,41.881282806396484,50.96391677856445,50.9225959777832,54.24665832519531,33.691158294677734,55.652137756347656,5758.10009765625,9380.25,2290.31005859375,6710.77001953125,3226.330078125,21309.080078125,4435.89990234375
2012-05-03,108.65989685058594,70.18856048583984,41.85371398925781,50.88678741455078,50.94655990600586,54.2603759765625,33.66377258300781,55.72520446777344,5766.60009765625,,2287.10009765625,6694.43994140625,3223.360107421875,21249.529296875,4429.0
2012-05-04,106.90422058105469,70.26701354980469,41.77095413208008,50.89965057373047,51.05447006225586,54.2740364074707,33.727699279785156,55.78502655029297,5655.10009765625,,2248.340087890625,6561.47021484375,3161.969970703125,21086.0,4396.0
2012-05-07,106.98223114013672,70.3876724243164,41.839874267578125,50.925376892089844,51.03648376464844,54.30826187133789,33.7520751953125,55.76510238647461,,9119.1396484375,2283.090087890625,6569.47998046875,3214.219970703125,20536.650390625,4301.2998046875
2012-05-08,106.55303192138672,70.56265258789062,41.830718994140625,50.925376892089844,50.994529724121094,54.2740364074707,33.77951431274414,55.81825256347656,5554.60009765625,9181.650390625,2236.110107421875,6444.740234375,3124.800048828125,20484.75,4314.39990234375
2012-05-09,105.92101287841797,70.44200134277344,41.683624267578125,50.73255920410156,50.94655990600586,54.23980712890625,33.7520751953125,55.78502655029297,5530.10009765625,9045.0595703125,2225.6298828125,6475.31005859375,3118.64990234375,20330.640625,4275.10009765625
2012-05-10,106.13945007324219,70.29718017578125,41.63764572143555,50.73255920410156,50.88660430908203,54.23980712890625,33.71857452392578,55.75179672241211,5544.0,9009.650390625,2247.3798828125,6518.0,3130.169921875,20227.279296875,4295.60009765625
2012-05-11,105.81952667236328,70.50837707519531,41.743377685546875,50.83541488647461,51.018497467041016,54.23980712890625,33.77951431274414,55.79166030883789,5575.5,8953.3095703125,2254.5400390625,6579.93017578125,3129.77001953125,19964.630859375,4285.10009765625
2012-05-14,104.64903259277344,70.52645111083984,41.43539810180664,50.424072265625,51.06045913696289,54.23301315307617,33.767311096191406,55.89137268066406,5465.5,8973.83984375,2201.949951171875,6451.97021484375,3057.989990234375,19735.0390625,4297.0
2012-05-15,104.0481948852539,70.4359359741211,41.233116149902344,50.20554733276367,50.98854064941406,54.22617721557617,33.809959411621094,55.90467071533203,5437.60009765625,8900.740234375,2178.669921875,6401.06005859375,3039.27001953125,19894.310546875,4266.2998046875
2012-05-16,103.6502456665039,70.47217559814453,40.82859802246094,49.730003356933594,50.89261245727539,54.19874572753906,33.73076248168945,55.87139892578125,5405.2998046875,8801.169921875,2175.340087890625,6384.259765625,3048.669921875,19259.830078125,4165.5
