basket,year,id,group,columns,C,history,kind,inner_ap,inner_n,inner_positives
international_indices,2017,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.2715785785044692,684,46
international_indices,2017,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.3815913716515398,684,46
international_indices,2017,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.06725146198830409,684,46
international_indices,2017,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.06725146198830409,684,46
international_indices,2017,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.06725146198830409,684,46
international_indices,2018,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.1526212379372165,710,46
international_indices,2018,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.43836592693284077,710,46
international_indices,2018,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.44632695398848216,710,46
international_indices,2018,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.0647887323943662,710,46
international_indices,2018,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.0647887323943662,710,46
international_indices,2018,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.0647887323943662,710,46
international_indices,2018,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.1526212379372165,710,46
international_indices,2018,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.43836592693284077,710,46
international_indices,2018,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.44632695398848216,710,46
international_indices,2018,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.0647887323943662,710,46
international_indices,2018,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.0647887323943662,710,46
international_indices,2018,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.0647887323943662,710,46
international_indices,2019,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.15788509730890402,755,46
international_indices,2019,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.43781042850801694,755,46
international_indices,2019,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.4501097297547937,755,46
international_indices,2019,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.060927152317880796,755,46
international_indices,2019,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.060927152317880796,755,46
international_indices,2019,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.060927152317880796,755,46
international_indices,2019,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.15788509730890402,755,46
international_indices,2019,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.43781042850801694,755,46
international_indices,2019,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.4501097297547937,755,46
international_indices,2019,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.060927152317880796,755,46
international_indices,2019,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.060927152317880796,755,46
international_indices,2019,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.060927152317880796,755,46
international_indices,2020,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.10488488533986595,788,46
international_indices,2020,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.42355935812765494,788,46
international_indices,2020,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.44452264420825693,788,46
international_indices,2020,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.0583756345177665,788,46
international_indices,2020,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.0583756345177665,788,46
international_indices,2020,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.0583756345177665,788,46
international_indices,2020,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.10488488533986595,788,46
international_indices,2020,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.42355935812765494,788,46
international_indices,2020,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.44452264420825693,788,46
international_indices,2020,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.0583756345177665,788,46
international_indices,2020,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.0583756345177665,788,46
international_indices,2020,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.0583756345177665,788,46
international_indices,2021,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.11062959278912755,858,46
international_indices,2021,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.4365422139459321,858,46
international_indices,2021,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.45294060145775406,858,46
international_indices,2021,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.053613053613053616,858,46
international_indices,2021,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.053613053613053616,858,46
international_indices,2021,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.053613053613053616,858,46
international_indices,2021,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.11062959278912755,858,46
international_indices,2021,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.4365422139459321,858,46
international_indices,2021,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.45294060145775406,858,46
international_indices,2021,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.053613053613053616,858,46
international_indices,2021,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.053613053613053616,858,46
international_indices,2021,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.053613053613053616,858,46
international_indices,2022,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.14080857422642967,903,46
international_indices,2022,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.4525353831891626,903,46
international_indices,2022,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.46058639965590636,903,46
international_indices,2022,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.05094130675526024,903,46
international_indices,2022,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.05094130675526024,903,46
international_indices,2022,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.05094130675526024,903,46
international_indices,2022,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.14080857422642967,903,46
international_indices,2022,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.4525353831891626,903,46
international_indices,2022,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.46058639965590636,903,46
international_indices,2022,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.05094130675526024,903,46
international_indices,2022,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.05094130675526024,903,46
international_indices,2022,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.05094130675526024,903,46
international_indices,2023,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.14155340163089652,946,46
international_indices,2023,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.4562567353404421,946,46
international_indices,2023,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.4614909566935615,946,46
international_indices,2023,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.048625792811839326,946,46
international_indices,2023,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.048625792811839326,946,46
international_indices,2023,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.048625792811839326,946,46
international_indices,2023,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.14155340163089652,946,46
international_indices,2023,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.4562567353404421,946,46
international_indices,2023,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.4614909566935615,946,46
international_indices,2023,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.048625792811839326,946,46
international_indices,2023,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.048625792811839326,946,46
international_indices,2023,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.048625792811839326,946,46
international_indices,2024,target_market/C=0.01,target_market,"[""target_volatility"", ""target_momentum""]",0.01,0,lr,0.11233275017629919,999,46
international_indices,2024,target_market/C=0.1,target_market,"[""target_volatility"", ""target_momentum""]",0.1,0,lr,0.2717021669259298,999,46
international_indices,2024,target_market/C=1.0,target_market,"[""target_volatility"", ""target_momentum""]",1.0,0,lr,0.3922393345471554,999,46
international_indices,2024,target_topology/C=0.01,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.04604604604604605,999,46
international_indices,2024,target_topology/C=0.1,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.04604604604604605,999,46
international_indices,2024,target_topology/C=1.0,target_topology,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.04604604604604605,999,46
international_indices,2024,target_combined/C=0.01,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.01,0,lr,0.11233275017629919,999,46
international_indices,2024,target_combined/C=0.1,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",0.1,0,lr,0.2717021669259298,999,46
international_indices,2024,target_combined/C=1.0,target_combined,"[""target_volatility"", ""target_momentum"", ""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",1.0,0,lr,0.3922393345471554,999,46
international_indices,2024,target_topology_xgb/C=2,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",2.0,0,xgb,0.04604604604604605,999,46
international_indices,2024,target_topology_xgb/C=3,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",3.0,0,xgb,0.04604604604604605,999,46
international_indices,2024,target_topology_xgb/C=4,target_topology_xgb,"[""h1_entropy_normalized"", ""h1_total_per_asset"", ""w2_per_sqrt_asset""]",4.0,0,xgb,0.04604604604604605,999,46
