target,model,reference,block_sessions,draws,ap_difference,lower95,upper95,primary_family,lower_bonferroni,upper_bonferroni,share_draws_favouring_model
loss075,combined_ews,market,120,500,-0.04665224071435051,-0.09292323860985224,0.013847573875253961,True,-0.09916805518502786,0.01639100609927674,0.1
loss075,combined,market,120,500,-0.003589004616157132,-0.013404353973610282,0.004981382100713941,False,-0.01512610178423274,0.006249934097793622,0.198
loss075,combined_z_correlation,market_correlation,120,500,-0.027280495294895596,-0.08201916815331649,0.01945984027255009,False,-0.08894892631426064,0.023704304729604917,0.306
loss075,combined_ews_correlation,market_correlation,120,500,-0.025359969801131227,-0.05760060841249812,0.005581477743169753,False,-0.06257836088260128,0.007047307866310432,0.112
loss075,combined_correlation,market_correlation,120,500,-0.006127811468231825,-0.031358889550592274,0.01164209430386275,False,-0.03729677869482195,0.01278307783088593,0.286
loss075,combined_z,VIX,120,500,0.004707968665456752,-0.014513680027588245,0.028902813007203043,False,-0.016255418381460253,0.030893217112703555,0.652
loss075,combined_ews,VIX,120,500,-0.04404694865388997,-0.10158571513920782,0.017970431500211225,False,-0.1044416159895725,0.022511835467342735,0.112
loss075,combined,VIX,120,500,-0.0009837125556965975,-0.018129521414045245,0.017394342576943073,False,-0.01980143238297357,0.01935815663421296,0.388
loss075,market,VIX,120,500,0.0026052920604605345,-0.013076741019040345,0.021332592078688154,False,-0.015928822788929178,0.02546685671472992,0.59
loss075,topology_z,topology,120,500,0.018804650356530825,-0.00537158488305319,0.051142081302931484,False,-0.01096265370466371,0.055880182223621774,0.934
loss075,topology_ews,topology,120,500,-0.014838308046335666,-0.043009278056699025,0.021936283925280943,False,-0.04803822054737377,0.03158298690770495,0.224
loss05,combined_z,market,20,500,0.004100370037337209,-0.004825450364680807,0.013908976463763566,True,-0.006245818595858518,0.015964375840976996,0.82
loss05,combined_ews,market,20,500,-0.021342434935661514,-0.04801230327175499,0.0072270913396471174,True,-0.053620548921972766,0.011675413497856245,0.07
loss05,combined,market,20,500,-0.0022035721503548267,-0.014314446123235883,0.008123542211199672,False,-0.016554580348678103,0.01012482050930726,0.31
loss05,combined_z_correlation,market_correlation,20,500,-0.0026308109403578306,-0.02933573820829257,0.024132626984836855,False,-0.032417216728984885,0.02773567788414422,0.44
loss05,combined_ews_correlation,market_correlation,20,500,-0.010790177084673558,-0.026479949692252983,0.004711476986463935,False,-0.027916214347888654,0.005903550311491433,0.094
loss05,combined_correlation,market_correlation,20,500,-0.0037854200888333134,-0.0141447137053793,0.007508534972314102,False,-0.016699304399100695,0.009088718194030758,0.268
