target,model,budget,n,positives,prevalence,auroc,average_precision,false_positive_days,true_positive_days,false_negative_days,false_positive_rate,recall,precision,time_under_warning,alarm_episodes,false_alarm_episodes,within_year_auroc,within_year_ap,years_with_both_classes
loss05,VIX,0.1,4510,805,0.17849223946784923,0.6581505603473568,0.3258534325752654,774,343,462,0.2089068825910931,0.4260869565217391,0.3070725156669651,0.2476718403547672,89,59,0.4918532646476817,0.3342892938626098,17
loss05,combined,0.01,4510,805,0.17849223946784923,0.6459218279813246,0.3245328265684166,302,166,639,0.0815114709851552,0.2062111801242236,0.3547008547008547,0.10376940133037695,42,27,0.49871099829828297,0.33027041690708364,17
loss05,combined,0.05,4510,805,0.17849223946784923,0.6459218279813246,0.3245328265684166,500,218,587,0.1349527665317139,0.2708074534161491,0.30362116991643456,0.15920177383592019,60,36,0.49871099829828297,0.33027041690708364,17
loss05,combined,0.1,4510,805,0.17849223946784923,0.6459218279813246,0.3245328265684166,693,327,478,0.18704453441295546,0.4062111801242236,0.3205882352941177,0.2261640798226164,62,33,0.49871099829828297,0.33027041690708364,17
loss05,combined_orthogonal,0.01,4510,805,0.17849223946784923,0.6453893932154802,0.3161057678376886,296,152,653,0.07989203778677463,0.18881987577639753,0.3392857142857143,0.09933481152993348,52,31,0.4940217756035756,0.3251277947123923,17
loss05,combined_orthogonal,0.05,4510,805,0.17849223946784923,0.6453893932154802,0.3161057678376886,432,223,582,0.11659919028340081,0.27701863354037265,0.34045801526717556,0.14523281596452328,70,42,0.4940217756035756,0.3251277947123923,17
loss05,combined_orthogonal,0.1,4510,805,0.17849223946784923,0.6453893932154802,0.3161057678376886,632,306,499,0.17058029689608636,0.3801242236024845,0.326226012793177,0.20798226164079822,80,47,0.4940217756035756,0.3251277947123923,17
loss05,market,0.01,4510,805,0.17849223946784923,0.6529383659818443,0.3184845882542652,344,155,650,0.09284750337381917,0.19254658385093168,0.3106212424849699,0.1106430155210643,44,24,0.486482017763828,0.32052137264186376,17
loss05,market,0.05,4510,805,0.17849223946784923,0.6529383659818443,0.3184845882542652,502,236,569,0.13549257759784075,0.29316770186335406,0.31978319783197834,0.16363636363636364,54,25,0.486482017763828,0.32052137264186376,17
loss05,market,0.1,4510,805,0.17849223946784923,0.6529383659818443,0.3184845882542652,681,333,472,0.18380566801619433,0.41366459627329194,0.32840236686390534,0.22483370288248336,65,38,0.486482017763828,0.32052137264186376,17
loss05,topology,0.01,4510,805,0.17849223946784923,0.5542813555628201,0.22218754662998916,225,99,706,0.06072874493927125,0.12298136645962733,0.3055555555555556,0.07184035476718403,91,51,0.5027421510390975,0.343219553389671,17
loss05,topology,0.05,4510,805,0.17849223946784923,0.5542813555628201,0.22218754662998916,424,196,609,0.11443994601889339,0.24347826086956523,0.3161290322580645,0.13747228381374724,134,78,0.5027421510390975,0.343219553389671,17
loss05,topology,0.1,4510,805,0.17849223946784923,0.5542813555628201,0.22218754662998916,563,253,552,0.15195681511470985,0.3142857142857143,0.31004901960784315,0.18093126385809313,147,93,0.5027421510390975,0.343219553389671,17
loss05,topology_orthogonal,0.01,4510,805,0.17849223946784923,0.44339544513457557,0.15641735438039678,97,7,798,0.026180836707152495,0.008695652173913044,0.0673076923076923,0.023059866962305987,42,37,0.5048945884562737,0.33910783424165575,17
loss05,topology_orthogonal,0.05,4510,805,0.17849223946784923,0.44339544513457557,0.15641735438039678,252,34,771,0.0680161943319838,0.0422360248447205,0.11888111888111888,0.06341463414634146,111,90,0.5048945884562737,0.33910783424165575,17
loss05,topology_orthogonal,0.1,4510,805,0.17849223946784923,0.44339544513457557,0.15641735438039678,398,72,733,0.10742240215924427,0.08944099378881988,0.15319148936170213,0.10421286031042129,197,154,0.5048945884562737,0.33910783424165575,17
